,Lat,Lon,mixing_height_km,Date,Time_UTC
258,36.120228,-119.314384,0.806459038623858,2006-08-14,1850
259,36.11209,-119.25964,0.806459038623858,2006-08-14,1850
260,36.103928,-119.204895,0.806459038623858,2006-08-14,1850
261,36.095737,-119.15013,1.456617737032581,2006-08-14,1850
262,36.087517,-119.09535,1.456617737032581,2006-08-14,1850
263,36.07927,-119.04055,1.456617737032581,2006-08-14,1850
264,36.07099,-118.985725,1.456617737032581,2006-08-14,1850
265,36.062687,-118.93093,1.456617737032581,2006-08-14,1850
266,36.054348,-118.87602,1.456617737032581,2006-08-14,1850
267,36.045994,-118.82128,1.456617737032581,2006-08-14,1850
268,36.17154,-119.982574,0.806459038623858,2006-08-14,1850
269,36.163677,-119.92745,0.806459038623858,2006-08-14,1850
270,36.155796,-119.87239,0.806459038623858,2006-08-14,1850
271,36.147892,-119.81739,0.806459038623858,2006-08-14,1850
272,36.139973,-119.76245,0.806459038623858,2006-08-14,1850
273,36.13203,-119.70756,0.806459038623858,2006-08-14,1850
274,36.124065,-119.65271,0.806459038623858,2006-08-14,1850
275,36.10807,-119.54313,1.456617737032581,2006-08-14,1850
276,36.100037,-119.48838,0.806459038623858,2006-08-14,1850
277,36.09198,-119.43365,0.806459038623858,2006-08-14,1850
278,36.083897,-119.37893,0.806459038623858,2006-08-14,1850
279,36.075783,-119.32422,0.806459038623858,2006-08-14,1850
280,36.067646,-119.26951,0.806459038623858,2006-08-14,1850
281,36.05948,-119.21479,1.456617737032581,2006-08-14,1850
282,36.05128,-119.160065,1.456617737032581,2006-08-14,1850
283,36.043056,-119.105316,1.456617737032581,2006-08-14,1850
284,36.034798,-119.050545,1.456617737032581,2006-08-14,1850
285,36.02651,-118.99575,1.456617737032581,2006-08-14,1850
286,36.01819,-118.94096,1.456617737032581,2006-08-14,1850
287,36.00985,-118.88619,1.456617737032581,2006-08-14,1850
288,36.00148,-118.831436,1.456617737032581,2006-08-14,1850
289,36.127625,-119.99839,0.806459038623858,2006-08-14,1850
290,36.119743,-119.943306,0.806459038623858,2006-08-14,1850
291,36.111847,-119.88829,0.806459038623858,2006-08-14,1850
292,36.10393,-119.83333,0.806459038623858,2006-08-14,1850
293,36.095997,-119.77842,0.806459038623858,2006-08-14,1850
294,36.088047,-119.723564,0.806459038623858,2006-08-14,1850
295,36.080074,-119.668755,0.806459038623858,2006-08-14,1850
296,36.072086,-119.613976,0.806459038623858,2006-08-14,1850
297,36.064075,-119.559235,1.456617737032581,2006-08-14,1850
298,36.05604,-119.50452,0.806459038623858,2006-08-14,1850
299,36.047985,-119.449814,0.806459038623858,2006-08-14,1850
300,36.03991,-119.395134,0.806459038623858,2006-08-14,1850
301,36.031807,-119.34045,0.806459038623858,2006-08-14,1850
302,36.023678,-119.28577,0.806459038623858,2006-08-14,1850
303,36.015526,-119.23109,0.806459038623858,2006-08-14,1850
304,36.007343,-119.176384,0.806459038623858,2006-08-14,1850
305,36.07515,-119.95279,0.806459038623858,2006-08-14,1850
306,36.067276,-119.897804,0.806459038623858,2006-08-14,1850
307,36.059383,-119.842865,0.806459038623858,2006-08-14,1850
308,36.05147,-119.78799,0.806459038623858,2006-08-14,1850
309,36.043537,-119.73316,0.806459038623858,2006-08-14,1850
310,36.035583,-119.678375,0.806459038623858,2006-08-14,1850
311,36.027607,-119.623634,0.806459038623858,2006-08-14,1850
312,36.019608,-119.56892,0.806459038623858,2006-08-14,1850
313,36.01158,-119.51423,0.806459038623858,2006-08-14,1850
314,36.003536,-119.459564,1.456617737032581,2006-08-14,1850
315,36.031036,-119.96825,0.806459038623858,2006-08-14,1850
316,36.023144,-119.913284,0.806459038623858,2006-08-14,1850
317,36.015236,-119.858376,0.806459038623858,2006-08-14,1850
318,36.007313,-119.80353,0.806459038623858,2006-08-14,1850
319,48.940273,-114.87153,2.151682645338892,2006-08-04,1945
320,48.936436,-114.879166,2.151682645338892,2006-08-04,1945
321,48.781242,-114.675255,2.151682645338892,2006-08-04,1945
322,48.779316,-114.68281,2.151682645338892,2006-08-04,1945
323,48.610645,-114.12609,2.151682645338892,2006-08-04,1945
324,48.530773,-114.1838,2.151682645338892,2006-08-04,1945
325,48.769855,-114.98295,2.151682645338892,2006-08-04,1945
326,48.532345,-114.510155,2.151682645338892,2006-08-04,1945
327,48.531673,-114.51771,2.151682645338892,2006-08-04,1945
328,48.45289,-114.57446,2.151682645338892,2006-08-04,1945
329,48.366154,-114.294,2.151682645338892,2006-08-04,1945
330,48.451645,-114.58071,2.151682645338892,2006-08-04,1945
331,48.36596,-114.29874,2.151682645338892,2006-08-04,1945
332,48.286533,-114.36215,2.151682645338892,2006-08-04,1945
333,48.373886,-114.96454,2.151682645338892,2006-08-04,1945
334,48.052876,-114.8861,2.151682645338892,2006-08-04,1945
